id lng lat
87 83.90623754034759 98.42085140148264
88 83.72137530293215 98.43135169121672
89 83.55141140465878 98.47008140310038
90 83.45331416228792 98.46351740288468
91 83.38076400545421 98.5039356035698
92 83.31954609594675 98.50011539765653
93 83.13763579008993 98.33611036975893
94 82.98777078152388 98.2597801228776
95 82.87380443057191 98.21392709886275
96 82.68161189331244 98.13652044037052
97 82.62114682541065 98.13989741797346
98 82.51610560980919 98.19174457723354
99 82.39193627393931 98.19863572215452
100 64.02992149149811 97.99075109152884
101 64.06242245607643 98.05096682341113
102 63.948604692283375 98.1809171427941
103 63.90416722593217 98.3034592175606
104 63.911121104973354 98.42165343366334
105 63.9488325259273 98.54592620945131
106 63.94806977851106 98.68618686357823
107 63.922601939458666 98.82007347247958
108 64.02024351454195 98.98081760637925
109 64.1701877695929 99.14679605556351
110 64.19134658103424 99.21644621862403
111 64.27259403957468 99.48378676117132
112 64.44180509624238 99.61518284909057
113 64.47921934287824 99.78060198635927
114 64.5139788322734 99.80105380696708
115 64.5590205530712 99.7920731571543
116 64.62870793064147 99.73382029350364
117 64.71138182590835 99.74034208149934
118 64.7583948030155 99.76272511117374
119 64.86722003826615 99.74887950300172
120 65.23133782429773 99.62609470797003
121 65.26716714123751 99.60733137616371
122 65.3611039431565 99.55818579898597
123 65.41355521028306 99.56824286040975
124 65.57695155612852 99.699681160549
125 65.6556928445873 99.79090176804824
126 65.65833769601743 99.81429789100359
127 65.66333022455984 98.14420306441721
128 65.55208797152287 98.21385322747773
129 65.45497140440132 98.21521457157391
130 65.32732512901079 98.166987110182
131 65.20277937233821 98.166987110182
132 65.09523198665497 98.19774926553376
133 64.9737075022152 98.19759096970856
134 64.8473390763922 98.21936192219248
135 64.69823681524224 98.21541507961912
136 64.48261703591402 98.16804241568288
137 64.41633725718997 98.12701213780726
138 64.27932008497207 98.10938853594196
139 64.19890471452203 98.09899377675794
140 64.15825126782002 98.07878467641532
141 64.13512120006921 97.99505673797259
142 84.48582651854835 98.83553369806796
143 84.57016458999604 98.95896222945524
144 84.5861129450619 99.10091137238364
145 84.47698062968273 99.27425585396423
146 84.53660370368354 99.3265040293147
147 84.77519505779296 99.36841021075612
148 84.92370297030689 99.42517509365044
149 85.03548013711631 99.51313480715189
150 85.03291453217095 99.58350257795303
151 84.98484163332947 99.65894636821358
152 84.99739229535953 99.69694791930162
153 85.15042716331759 99.66868683798704
154 85.26817753391875 99.68845271001925
155 85.35191135091982 99.63756587876497
156 85.42756202647138 99.53149712286783
157 85.50745238895968 99.34034963748672
158 85.56700612228632 99.25939715251134
159 85.56465844517415 99.20142922134596
160 85.50668964154343 99.1345967239729
161 85.50964157310221 99.10054201545827
162 85.45160342879731 99.09909624692207
163 85.4134363405558 99.11584394522163
164 85.35501186963765 99.10956487749112
165 85.28767216917942 99.04088559549147
166 85.29031702060954 99.01262451417688
167 85.29379396013019 98.97514006278432
168 85.34314470853893 98.88267419479399
169 85.41471419012319 98.83247331211531
170 85.46497627310721 98.84893607792968
171 85.5032127020229 98.89994954584395
172 85.56307351547808 98.85529957010019
173 85.62050740533635 98.8834023555896
174 85.68089322675341 99.04204643154249
175 85.76932239797881 99.10710601567398
176 85.91389770368451 99.15428872462002
177 85.9829709209977 99.14293363743016
178 86.08348518115503 99.0764704969824
179 86.14712010844882 99.13810033823594
180 86.2022855676798 99.23894533190355
181 86.25246840417894 99.22143781364336
182 86.30681168112996 99.11644546935715
183 86.3117943038618 99.10654670375855
184 86.5391326571297 98.93081723174582
185 86.55204983415203 98.87433728133672
186 86.53738923446414 98.7832010982775
187 86.58673998287288 98.75606919384896
188 86.68627356778077 98.81066014741138
189 86.72829401634564 98.77180379886764
190 86.52083662495168 98.25148542164042
191 86.41042646000511 98.17814168932672
192 86.34316600603162 98.1501655404974
193 86.29328034385057 98.12942878740432
194 86.15769951416955 97.98873545802208
195 86.12104801494993 97.9798392326494
196 85.85909875944577 98.14058336654905
197 85.65935799450924 98.21771564561108
198 85.3343780661579 98.29243127507603
199 85.12609849248426 98.31183834323787
200 84.9065461063478 98.30764878039922
201 84.68307101921383 98.26006505536289
202 84.60651891489772 98.27399508797498
203 84.51854541095989 98.42692996116786
204 84.4227165992163 98.50989807965
205 98.11175438344506 99.87432366789575
206 98.06028379156794 99.5416808209517
207 98.09036773835979 99.42803497155789
208 98.07714348120894 99.39260836589209
209 98.05839178174335 99.37847782523487
210 97.93369743791159 99.2839541115177
211 97.71755265062163 99.20710676494087
212 97.55446338490471 99.16769110448163
213 97.46966964616945 99.11789123789335
214 97.4215274066538 99.01459793546364
215 97.40443988336902 98.83400350509169
216 97.43338466194193 98.65502369213608
217 97.50677681267663 98.49230613694974
218 97.51848548080572 98.35386060828439
219 97.55521622651024 97.92045719211274
220 97.63774153461807 97.74079143058162
221 91.49777342142244 99.93478212004332
222 91.496792746173 99.87113664528302
223 91.38675900202925 99.81035104843016
224 91.38555049313601 99.70870402258186
225 91.25155459315107 99.5913118386598
226 91.14377937382403 99.55218111068578
227 91.08634548396576 99.47963941055276
228 91.05973847669443 99.44611235478862
229 91.04115517600889 99.23169538311225
230 91.06420599727497 99.18902938171021
231 91.05505302828067 99.15815114275335
232 90.94857547014219 99.16012456404012
233 90.74716062321413 99.00823444329306
234 90.63304568510326 98.96459756083016
235 90.47070926099185 98.74479853109912
236 90.19992402243278 98.53662896798822
237 90.1876011940465 98.50361901191957
238 90.16689804989258 98.44911248279715
239 90.0668295512124 98.39246368350796
240 89.9862655936033 98.22556711853787
241 89.96050058023282 98.08909501115927
242 89.96987147706047 97.72279847179098
243 97.43716868159112 97.83784787750098
244 97.33332606907233 97.8354417809589
245 97.20809681146825 97.91453692825262
246 96.98605806687117 97.8888930045803
247 96.8927255193988 97.84449630215668
248 96.82644574067476 97.74007382284103
249 96.74194917625758 97.71929485752794
250 96.70046364146516 97.72943634339171
251 96.57447163644485 97.8860436797278
252 96.4705596832519 98.1301569482
253 96.44365550166248 98.19327477020984
254 96.33316609023103 98.24211430879231
255 86.25527174857868 97.91861040748616
256 86.37648915288977 97.6862004770192
257 86.50813737576256 97.59848348378293
258 86.5683746100207 97.5924471363177
259 76.72574327011617 97.58878522622955
260 76.68773467484426 97.61885087995064
261 76.39767272885774 98.02766567795092
262 76.29867405772217 98.23820967843888
263 76.04247017236608 98.65973035467022
264 75.96667090965565 98.76685441606831
265 75.80660291617166 98.99310136240996
266 75.52719962239046 99.4761041371247
267 86.75474253064735 97.56921986224252
268 87.0788111244234 97.7798060749505
269 87.16293126803787 97.86430438640892
270 87.34249389678253 97.86559185912009
271 87.43091316219721 97.89896061905904
272 87.84385668867579 98.14271508366093
273 87.96077497118654 98.1936863393552
274 87.9900961705623 98.20644498286131
275 88.1001398205166 98.27479712015568
276 88.2789496076556 98.29775001480064
277 88.41898805210658 98.42238159445893
278 88.60808007064821 98.4882432107712
279 88.67617261271211 98.53006496777252
280 88.8226399282424 98.50164559063282
281 88.91053418569534 98.55917029348782
282 89.11489105837148 98.59250739426176
283 89.19567294381378 98.57780698863405
284 89.28795547536252 98.46307417457429
285 89.29513718804749 98.41175466806467
286 89.28939181789954 98.39665324634659
287 89.22515263615914 98.22717118289927
288 89.21668316809621 98.14054115432906
289 89.30201182060378 97.95601043443862
290 89.34546861170567 97.90242202110208
291 89.43894974633695 97.8941695320849
292 89.52556615422263 97.78459716192471
293 89.56561534647804 97.78934603667884
294 89.62396057091159 97.887405023824
295 89.69538146533681 97.93141126321227
296 89.78153230012435 97.91144488313493
297 89.91121917249839 97.74586745004105
298 76.75914566345907 97.55963768829416
299 75.32004931112517 99.47650515321502
300 75.03369213830294 99.3185786850028
301 74.67886600261413 99.17840245531598
302 74.40989352739477 99.0049735492952
303 74.32645688471179 98.98959774814689
304 74.11046068458073 99.03130342154313
305 74.07841538728998 99.01105210898051
306 74.11998016856714 98.87446391799682
307 74.14931127375361 98.77788235855289
308 74.13101524157545 98.61669499634283
309 74.0414568079417 98.47580115891537
310 73.89831784477302 98.35192939921771
311 73.69630864920906 97.8849567150619
312 73.68202447032401 97.8154648478265
313 73.70046908966093 97.7347972953364
314 73.75782373303446 97.65251512542986
315 73.81020565948685 97.57722963099444
316 73.86151775839434 97.43254724681873
317 97.61575063508633 98.45796649594983
318 97.71740406346258 98.1380822925119
319 97.71853332587094 97.95862759208089
320 97.73810720761635 97.8869301363486
321 97.81383712965277 97.8015770274344
322 98.07252737346934 97.58206293018866
323 98.08658371871061 97.4059007829206
324 97.68550735333088 97.66035604530168
325 98.007991017411 97.37292248601689
326 73.99203671885878 97.49124333877973
327 74.38222659838925 97.46785776887943
328 74.83931041690094 97.40723046785169
329 75.23328431608059 97.39538994013145
330 75.45865141303915 97.362664916548
331 75.49704633492446 97.36471220921979
332 75.55312312873043 97.36773038295237
333 75.71771807765855 97.45400160765236
334 75.9014411468552 97.43287439152401
335 75.97006860269127 97.4561016655992
336 76.1016474848899 97.54635139203765
337 76.65266810532057 97.56012312882456
338 98.02710923186883 97.3567024404678
339 97.91027019584283 97.27941186558067
340 82.11064097033366 98.00850133005429
341 82.13210686190367 97.90564070287985
342 82.21221515222504 97.7438940287543
343 82.25982247796823 97.69768220086912
344 82.18152695098657 97.60038303368458
345 82.21508783729908 97.53314952022114
346 82.46388217632641 97.32087481871169
347 82.52585292743953 97.14753033713102
348 82.48088054731588 97.13364251673899
349 82.12938276398867 97.35155254962335
350 82.07807066508104 97.46089275257333
351 82.05804111604806 97.75484809985383
352 81.98374753654879 97.91386153273201
353 81.99138491652133 98.14094217041935
354 82.5012865171517 97.12273065785946
355 82.45231218954578 97.08457081094629
356 59.356419485323805 99.84702291458704
357 59.44129247054381 99.60882990997504
358 59.61231629055136 99.21407178124697
359 59.83193801736198 98.70642762308577
360 59.866697506757006 98.5602572581538
361 59.99389802067054 98.265985319223
362 59.92618189940949 98.07733890787905
363 59.92421064310015 97.98314233886724
364 59.94681570288909 97.94645991965537
365 60.15055841530803 97.61543169012768
366 60.13204445529681 97.07957921592696
367 61.43602555104795 99.85926445839766
368 61.43783831438766 99.81066764008045
369 61.449854062645414 99.48008263886317
370 61.513181909810534 99.25065922296376
371 61.55769862264662 99.22976417404557
372 61.58074944391255 99.15158714253765
373 61.54901122675047 99.07296688271934
374 61.567069519474124 98.90554266499888
375 61.48363287679099 98.60876965203093
376 61.42423763643398 98.53658675576823
377 61.379265256310454 98.48192193082069
378 61.259028527248674 98.39423659674952
379 61.203407400730114 98.04574306118165
380 61.20362532856333 97.94179546934132
381 61.14974762471046 97.73342539818523
382 61.072888440265814 97.66116863053743
383 60.91659456062031 97.31294947439979
384 60.896713598746366 97.26850000670115
385 60.81290053526055 97.23513124676218
386 60.73626918445956 97.10968708186815
387 60.464958937938604 97.08271347326473
388 82.58238538853323 96.95276315388175
389 71.53145317746207 96.92768909517999
390 71.58715355046536 97.02917782520316
391 71.80110915361293 97.2202303330892
392 71.85150991794528 97.28806537068816
393 71.89602663078122 97.48681105567589
394 71.96956736867496 97.53906978408133
395 71.96019647184745 97.61933632048104
396 71.90600178205534 97.71124287655594
397 71.84886506651502 97.97504814567517
398 71.86768610665492 98.12605180980145
399 71.92013737378149 98.54741419020759
400 71.97069663108331 98.78457299542868
401 71.98656573966443 99.09100205373001
402 71.9559567849107 99.25928106890623
403 71.97508490517912 99.43982273400314
404 71.9737179033164 99.44578521008334
405 71.9405433436173 99.59618735007403
406 71.8837137082055 99.69550215076535
407 71.90048424555118 99.88389528878905
408 82.39691889667101 97.0414088159588
409 82.23254187557612 97.03601620484909
410 81.951553652099 96.94991382902927
411 81.62491945337757 96.92917707593627
412 81.54745601448631 96.91166955767608
413 81.444217656414 96.98263885261272
414 80.86689710884066 96.97241294230886
415 80.03601752734136 96.95707935338055
416 79.90345796989328 97.00530681477241
417 79.59594198562971 97.17889401661827
418 79.30913905133048 97.27667862433329
419 79.27694516688068 97.28766435459785
420 79.14611912628773 97.28484668891039
421 78.83830596770606 97.23561668729258
422 78.44077588252102 97.27803996842948
423 78.15366586809327 97.25896004497287
424 78.04166086764005 97.22603451334422
425 77.93381630763886 97.16866810631441
426 77.84206868986242 97.16125986169793
427 77.69205509413744 97.19369995279618
428 77.53455270559884 97.22776521436577
429 77.48988740560387 97.2759926757577
430 77.44288433430728 97.44772253992193
431 77.35974486594225 97.39631860897224
432 77.30851201351949 97.40131020399157
433 77.30389590577991 97.49590778909378
434 77.24948328815458 97.53738129527986
435 77.18668044895121 97.550213810171
436 65.96586358609171 98.17101837719552
437 66.24110643942075 98.15045047298261
438 66.36277951101957 98.10447081230767
439 66.62600661609098 97.94163717351613
440 67.04311058302129 97.95624260164885
441 67.15903828447216 98.05793183971721
442 67.32803141330666 98.03897855292077
443 67.34692179412056 98.02866821817682
444 67.44841672952735 97.97360237713897
445 67.53707373439653 97.84179472007443
446 67.67476450173521 97.76361768856643
447 67.84647182267413 97.69610979567275
448 67.93821944045057 97.70440449691003
449 68.03223548885428 97.74884341155362
450 68.21566138373286 97.58161970187827
451 68.30060370962703 97.5345530765374
452 68.52915057178816 97.31705461279834
453 68.55975952654188 97.27936965336058
454 68.60215639590945 97.22695262913003
455 68.76222438939342 97.12345881865514
456 68.94571962494616 97.05526497718589
457 69.10427202940839 96.88409442493709
458 69.14841232144163 96.86528888091075
459 71.40826451684164 99.87785894132382
460 71.01708405625115 99.46096050318654
461 70.61895962243021 99.08190532031212
462 70.35157207690678 98.9038119639773
463 69.50928100159634 98.34174570113386
464 69.41239226811857 98.21292455863694
465 69.37898987477568 98.0789535252955
466 69.38163472620595 97.91260571918595
467 69.38421023696189 97.74984595177952
468 69.34634032303846 97.19048127101834
469 69.30621188429818 97.0906493706316
470 82.60625839207898 96.86517279730566
471 82.60173143663485 96.77830004847016
472 97.55657332256251 97.07559016113352
473 97.37693144733312 96.8822370872555
474 97.32243958322292 96.77455371394191
475 97.24353980179464 96.69287306817095
476 97.13864717335223 96.65172670669014
477 97.13335747049186 96.60365754112341
478 97.19722023142943 96.52157587926206
479 69.16715411509664 96.82821599866355
480 69.14765947983597 96.71783104326761
481 68.79283334414716 96.230364326284
482 97.21369359445715 96.22959395326832
483 56.81882817232354 99.84810987925295
484 56.82501930394848 99.83925586610025
485 56.72669422793369 99.69726451095185
486 56.707883093604515 99.62050158881519
487 56.77287511695044 99.45419599492563
488 56.89311184601223 99.36112860279974
489 56.96355206518814 99.33040865966805
490 56.988415649793936 99.31953901300861
491 57.16609617452456 99.1546053162703
492 57.220429545665006 99.02240719617036
493 57.19912214706462 98.8974062595868
494 57.145838791847794 98.8024076583942
495 57.179171844516375 98.73614502599163
496 57.527945529928715 98.72048429235805
497 57.548727920567366 98.64974716463155
498 57.705626054659355 98.68594414331304
499 57.79956285657819 98.67813488260624
500 57.81967165209606 98.58731529119731
501 57.841662551627806 98.48831708215621
502 57.93235024767005 98.47821780851245
503 57.98200807620746 98.31714652990749
504 58.05735167163034 98.30511604719705
505 58.109951525915804 98.26477171789693
506 58.18583003511114 98.02070066164484
507 58.1663353998506 97.8739182195223
508 58.1769148055712 97.72372714063177
509 58.29360525443816 97.41748803732065
510 58.30826585412604 97.378800537657
511 58.41792317746709 96.9693525563562
512 58.583657294614135 96.64987992206355
513 58.63452363204477 96.27850736323583
514 58.609957221756936 96.21405985629482
515 58.517001095087394 96.17887597089423
516 58.486471386818415 96.16732037565919
517 82.51466926727217 96.61614180519923
518 82.43924642536442 96.51868434218956
519 82.28355680016566 96.40390931590979
520 82.07814000575534 96.31123238681928
521 81.69422050433455 96.22109874398595
522 81.65265572305739 96.19678450524479
523 81.63995647386828 96.15882516637681
524 68.88699797970992 96.17521406080607
525 69.00065725053337 96.15347476748717
526 69.07389090829844 96.16002821464782
527 69.18589590875165 96.20359122572569
528 69.34627098236416 96.19915894262185
529 69.60654615587694 96.3741180416189
530 69.88232392297843 96.46131793515968
531 70.01540848838825 96.45555596712467
532 70.1416976677265 96.39685987516368
533 70.2642820739003 96.41566541919002
534 70.29405894056363 96.41526440309963
535 70.50959947340712 96.41216180492698
536 70.58298171833124 96.37746336005684
537 70.64109910912101 96.38458667218796
538 70.70737888784491 96.46630953017902
539 70.79119195133086 96.62459480226161
540 71.08600868640531 96.76384236310757
541 71.25590324400436 96.80703601726016
542 71.38552077570424 96.88103403898442
543 81.5835825057442 96.16913550112076
544 81.5404228889604 96.14103271563135
545 97.1533077730401 95.88951120254276
546 82.88422534332302 96.5397693460979
547 83.00703758314076 96.48687743439193
548 83.11277220548415 96.48091495831173
549 83.16907683293408 96.39787296844456
550 83.20233063911792 96.39597341854291
551 83.38643012911727 96.52113265095167
552 83.50901453529123 96.39798905204967
553 83.67270805545476 96.15874074193673
554 83.68193036512322 96.09920040557496
555 83.69009275305763 96.04639291830908
556 83.91265650561633 95.92476895932839
557 84.07234807829761 95.91318170492833
558 84.32771987556328 95.92030501705953
559 84.42687703966833 95.94361671557479
560 84.50751033795157 95.89538925418287
561 84.63682078952291 95.73460290806312
562 84.79099482569991 95.87895814753361
563 84.84003849397997 95.95114104379631
564 85.07221088282067 95.96909179036687
565 85.38041036801575 96.12049647058348
566 85.47676418772106 96.11244448961148
567 85.64530164926796 96.03229403681688
568 85.72185375358409 96.03990278947848
569 85.87270934321018 96.09635108072248
570 86.06089002717667 96.11849139013177
571 86.22858549482247 96.1382150499439
572 86.3755877241252 96.18511282640465
573 86.69224677157248 96.13229478608378
574 86.97534493270742 96.0450632333779
575 87.14622016555577 96.0226802037035
576 87.22852754583054 96.02738686623755
577 87.33568860490038 96.06929304767897
578 87.35217187373856 96.33498731364487
579 87.35238980157176 96.34191011773088
580 87.30999293220421 96.47037245635755
581 87.20335688109611 96.5615930638568
582 86.94005052953993 96.66702863645342
583 86.52287722193532 96.75257170035782
584 86.41533974206264 96.83646848768073
585 86.30431541685888 96.98106644741635
586 86.27657914717905 97.07474591673282
587 86.28836706179304 97.17333255662845
588 86.29094257254899 97.19495576634225
589 86.394557351424 97.36069149526124
590 86.55152482619015 97.5426050575094
591 84.65458190792849 95.71257868225895
592 84.64445816949532 95.70106529924401
593 75.34581432449554 95.5370180591264
594 75.24802416225319 95.60469480090023
595 75.11644528005456 95.62803815858052
596 75.09551430225702 95.67018706028713
597 75.15113542877558 95.8440169823982
598 75.147509902096 95.91434254097933
599 75.11825804339442 95.96901791898186
600 74.92055787544138 96.0390585450777
601 74.74234243693843 96.12746148688956
602 74.67524047593457 96.12344077293102
603 74.57343846039926 96.05822289297441
604 74.25133121712197 95.99892527687784
605 74.22919173043118 95.9948623506993
606 74.08015880995552 95.9874541060829
607 74.05673156788676 96.08048983904371
608 73.82720403047618 96.1735994433896
609 73.6000241701779 96.17464419583558
610 73.43330937778141 96.29855816775326
611 73.34420661143524 96.32451868307581
612 73.28367220285914 96.32491969916612
613 73.12639764796432 96.24762912427897
614 73.07485771541305 96.24758691205896
615 72.99111399260138 96.38691889734503
616 72.93405652354595 96.4254058889635
617 72.57175150085409 96.50064917117885
618 72.4506034372173 96.5037834285166
619 72.35492321263276 96.43804844886449
620 71.96374275204228 96.48011292613103
621 71.90676452947157 96.44641702148671
622 71.83451154695581 96.45451121467879
623 71.76490341587017 96.49879183349726
624 71.74434885887544 96.55048069693215
625 71.75447259730848 96.64919397348797
626 71.66967885857335 96.69411832866204
627 71.61805967953718 96.78127600998273
628 73.8729292522055 97.40013881488558
629 73.96459762349706 97.32566590568584
630 74.06504254298008 97.28943726783935
631 74.19631434505017 97.13565815024569
632 74.4434445078967 96.94971332098416
633 74.70085690214601 96.86238679078322
634 74.97247422879549 96.68236222538181
635 75.11244333257231 96.60784710396204
636 75.1203778868628 96.60704507178136
637 75.34120812256666 96.58461982988686
638 75.40226753910449 96.55020631750195
639 75.47527336322578 96.4740765786658
640 75.5247033581194 96.36763846584329
641 75.55236038131434 96.21390156046964
642 75.50785357428884 95.75408384761006
643 75.37748320098345 95.55485272209194
644 89.96382893259444 97.66261439907365
645 90.0553487167271 97.63503926633472
646 90.15049402753917 97.55150128288209
647 90.24609500563895 97.25964599354845
648 90.31139410911354 97.18287251835673
649 90.57802881303132 97.05207795457306
650 90.66455606862155 96.94483780956985
651 90.68398136320792 96.86609091309145
652 90.66819150111168 96.7387260921858
653 90.6406038185909 96.64407574180855
654 90.62646822686492 96.59604878846173
655 90.57318487164794 96.4880488234979
656 90.59804845625372 96.4331729374502
657 90.76764583953482 96.33756225906713
658 90.8202456938203 96.25669419853185
659 90.83944315476302 95.96478614392313
660 90.87692674207305 95.91394152488894
661 91.08278929796036 95.87895814753361
662 91.13517122441276 95.82711098827353
663 91.19086169160533 95.71696875314278
664 91.32350049553816 95.62155858280491
665 91.33506057650835 95.61322166934764
666 91.42091423697765 95.50349100336226
667 91.37216774301554 95.28493723412238
668 56.46808323060186 95.25397457072545
669 56.51999958395598 95.23420869869322
670 60.17580832652721 96.6116356507103
671 60.52488909206809 95.83367498848924
672 60.531387303821695 95.80170978486649
673 60.56539395161106 95.62932563129162
674 60.72667045398828 95.47634854587866
675 60.80920566790668 95.21251161759442
676 97.0437990368581 95.79071350154686
677 97.01749910971529 95.71741198145317
678 97.02241239177283 95.62256112303079
679 96.9392729234078 95.50236182647627
680 96.7417213426138 95.36109863212354
681 96.68020625878839 95.2418174513549
682 96.61467932166988 95.19789563640673
683 78.62880797932861 95.02664065971791
684 78.58799603965697 95.02752711633862
685 78.50274663363413 95.13360642529082
686 78.30202519344815 95.30852331206788
687 78.23604258904206 95.3917763630352
688 78.20422512539524 95.48532919569152
689 78.27919230001528 95.737937673446
690 78.23445765934613 96.045094892543
691 78.15510221063029 96.11450233533832
692 78.09040736160217 96.13961860626009
693 78.07045705905406 96.14243627194755
694 77.79657130177704 96.1812926204913
695 77.62592390257245 96.17066569409712
696 77.15319880912344 96.44146763868746
697 76.74856625773832 96.6190755544918
698 76.71266760012422 96.66441147881116
699 76.70685288930211 96.74451971938583
700 76.91067484820593 97.24962059128978
701 76.91937214991266 97.35803212539898
702 81.49303349105043 96.17408488392009
703 81.12989638026829 96.18426858200394
704 80.99302779520929 96.14329106940332
705 80.83953725996366 96.12259652853031
706 80.69254493647165 96.07006342069465
707 80.5845517893114 96.04924224316156
708 80.51131813154619 95.97094912804853
709 80.41632140789301 95.92279553804171
710 80.13819596367937 95.93290536474046
711 80.0094204258806 95.9155983545254
712 79.99657258953245 95.90484479147106
713 79.78125989033273 95.72449308136437
714 79.64589698848506 95.66390799255672
715 79.31632076401544 95.59909112869033
716 79.14861539055894 95.51354806478602
717 78.84276358247602 95.29250377456391
718 78.69841611041412 95.13598086266789
719 78.6533743896163 95.08703579353536
720 78.64959036996726 95.0412566409056
721 56.58431801218126 95.20969395190696
722 56.76176079745739 95.18980144321465
723 57.09860788690742 95.090053967268
724 57.48608357433347 95.03932543183893
725 57.712728520859436 94.9766086259194
726 57.81422345626607 94.97532115320831
727 58.13625145305862 94.97117380258968
728 58.160669276187406 95.04697639672052
729 58.142977498456005 95.4776043594248
730 58.18696920333021 95.63085582426798
731 58.23026750146234 95.70920170465608
732 58.246740864490064 95.91889090768828
733 58.2213522719224 96.0743268549184
734 58.23714213401877 96.14872589273304
735 58.26874166983238 96.17428539196521
736 58.39071191574914 96.17038076161185
737 58.52803616809571 95.01822987487554
738 58.69316603079613 95.05394141302662
739 58.80729087471772 95.09854917655038
740 59.03318297963816 95.2578792010788
741 59.166039711404196 95.31149927358045
742 59.5579730136002 95.28884186447574
743 59.64020114739008 95.29818131815883
744 59.67799181482878 95.28778655897479
745 59.810244292148184 95.25139962530318
746 60.01913802607902 95.2564334325426
747 60.239889015298 95.31420085566279
748 60.482492222700536 95.32527101036743
749 60.59993551317302 95.3140003476176
750 60.760607761103614 95.20936680720168
751 96.58339677179538 95.1055880642415
752 96.366419896415 94.86868253234061
753 91.49233513140302 95.15977800171356
754 91.57637602853276 94.9121189067584
755 91.59549424299061 94.89150879032547
756 91.69631558327647 94.8704132333621
757 91.75322446517299 94.8328126983644
758 91.91231178340752 94.84907495613358
759 91.97662030582208 94.88607396699575
760 92.04781336660366 95.0485488019169
761 92.120967777884 95.11158219948673
762 92.28996090671848 95.16351378318681
763 96.14014146488115 94.9061986428982
764 96.00766115391795 94.85724302071068
765 95.8444926417163 94.89033740121941
766 95.79506264682269 94.96642492783555
767 95.72326533159462 94.94713394327874
768 95.67611367313901 94.84621507822604
769 95.59607472349167 94.83478611965117
770 95.50303935033739 94.87266103407906
771 95.37418456605376 94.85728523293068
772 95.31032180511603 94.9125621350687
773 95.21140238046536 95.14950987918968
774 95.17270037845152 95.1279288816959
775 95.16718284194738 95.1065589453023
776 95.13113559717436 94.96602391174524
777 95.04656969208288 94.8554701074691
778 94.95315789812564 94.80370737264911
