action id edge_id distance d1 d2 d3 d4 d5 d6 d7 d8 d9 d10
1 34 17550 0.014630572601545988 0.14663104940801353 0.8603957123406172 0.8419317187287573 0.15091008587500565 0.026921573088481643 0.5161989381116163 0.7099674054649998 0.4778173290158684 0.4641636226407292 0.46369384359972954 
1 35 20510 0.14074530473186564 0.40280110842948 0.15400705822872018 0.6563463576093242 0.7005188899148697 0.8175962326914319 0.1790467749438669 0.5066653986949027 0.46932702626860545 0.04314043737779294 0.5904496117634384 
1 36 5455 0.4696596093621085 0.2740920706226495 0.2117196507352196 0.5198510017502086 0.6536205110018007 0.562767518825868 0.9530307863253891 0.5564492671164413 0.14924763061885926 0.641615189259421 0.31657688124926275 
1 37 10400 0.12990023236884063 0.45765684584761834 0.6737363437900138 0.9694980869283334 0.5219009000689792 0.380126287117007 0.7762920626979588 0.7869602149821939 0.9136729664942378 0.7214362996512742 0.12760236884067944 
1 38 322 0.9306820434785784 0.43526698813928355 0.6592975368913645 0.8342924830775176 0.9168838982430365 0.7230334277180315 0.09059346543940128 0.0678285133787121 0.36628066605571363 0.45599492958001464 0.3113303644779406 
1 39 4150 0.7636932181583755 0.39969609337574363 0.6980395953386618 0.1925293928446824 0.9513923730377122 0.24147850811016136 0.15622565029834712 0.3821527005596802 0.8630489298374607 0.5982359684216775 0.6861087294646065 
1 40 12646 0.7882178646290312 0.1907105891952363 0.06792088251689121 0.7294887807173024 0.15491312633277943 0.6061761423322538 0.5381322438284334 0.071443018740453 0.39602881264464906 0.08873698751813208 0.9487066508029165 
1 41 386 0.4541617570731017 0.6640911785573114 0.36697493034831585 0.6318671271785857 0.24789384256275115 0.29908808759651273 0.25906064476780655 0.05954947683650946 0.41672338065182357 0.3417022750147418 0.3255719667240632 
1 42 9616 0.501510865222874 0.7762207142908131 0.876853142592299 0.04803823237507532 0.7141064128562941 0.45928859837661806 0.8742426471761838 0.11550762423227223 0.8387779550108211 0.4296047612343422 0.09269791931415405 
1 43 15144 0.16157226917986045 0.7928181296097897 0.8197811497653243 0.5312906882174643 0.9545635879565587 0.5202429728708639 0.7244373824502746 0.2598990169963975 0.483021713042879 0.8648423111810192 0.4214942898179581 
1 44 3799 0.7530906901282888 0.8508934414145191 0.8152137564178015 0.393802008752522 0.023191276519372694 0.9975345243422162 0.6329056141387182 0.7116774804376348 0.6956389354140375 0.29875014395935573 0.6569050114989594 
1 45 14771 0.16658243705916898 0.4723379500175786 0.572463605312652 0.4035400323713676 0.9728710558223634 0.5511627339489357 0.4481671124551533 0.7597118021785888 0.5007871131930086 0.36758598410235666 0.7048914195261399 
1 46 15204 0.303429701803147 0.23440029638298165 0.3737460345268683 0.16061240830311274 0.7793500559960111 0.02710649774663043 0.5647903740377629 0.8332175452802216 0.032399155634541765 0.1644670249525546 0.991941450250166 
1 47 10078 0.16467130011231512 0.19571907839487468 0.16805021067679515 0.3141801062444065 0.5041283834387279 0.03560747964146982 0.14164566009767277 0.48932924459929616 0.7712569859028073 0.022151458415932246 0.6312263658659171 
1 48 11679 0.25887870801398927 0.15459493738279362 0.041874670541842796 0.6538144550159984 0.6644918240298604 0.23924022998166672 0.515239914608103 0.9693779195076905 0.47337661517502283 0.7661292500529391 0.35052572429354045 
1 49 18091 0.42642717643634853 0.8647133909011431 0.3289160698456255 0.8200511283775209 0.4295016084347252 0.10738332183834476 0.6656030842866297 0.7158035141207765 0.485947249282336 0.43724072330421926 0.3570640539367309 
1 50 5169 0.5809289454742945 0.5491691586164033 0.3217299155037664 0.19910310957587152 0.9855578074576734 0.5856345104399628 0.7244405878106647 0.04219561638663094 0.7332998377931648 0.16149849293140317 0.4831093576577409 
1 51 12902 0.12007692000951031 0.24808696501489447 0.9614040196137508 0.9036038364846195 0.5744899053122917 0.07746788480440003 0.817893533976699 0.053580362720389685 0.8384616666907946 0.25666400409120127 0.0829530952692965 
1 52 21570 0.6132414042512985 0.980623652752466 0.08634381923784118 0.8648736152596929 0.1744792250522872 0.4492740139718937 0.8938897378991463 0.5599843650368405 0.6860377000514688 0.7001884149713075 0.43490084569015186 
1 53 6228 0.23126799407285326 0.7030128751108298 0.8346393433250555 0.4812309580821347 0.7122982228582864 0.7548339584624295 0.807712124275979 0.8021412683336109 0.6573250878641598 0.7387005839678107 0.729377081129842 
1 54 17136 0.7015797555151626 0.18635261944839288 0.07854977786461625 0.39354449241124534 0.6835352371686616 0.003013473781527942 0.5024618798367589 0.22753478429839424 0.8985440558988395 0.7143753089067915 0.5682782372186451 
1 55 10736 0.3151890327092065 0.49053070609354354 0.9192454038735205 0.9405093783540868 0.6262190653045555 0.8000522539170293 0.46944488765772974 0.3754731446480676 0.46325786045185313 0.10685989574904109 0.6033224576474953 
1 56 3037 0.24662818058578095 0.10901228133079843 0.06524164431067814 0.24783034829456496 0.7189082108457584 0.3406774756062064 0.2863539571685694 0.3681859807501555 0.1353572707671803 0.7705112836513044 0.566787836240483 
1 57 4198 0.7009522324168604 0.9241558761446781 0.7542240304477038 0.4502103376885973 0.11840583320751819 0.4033459123797647 0.6137564228390128 0.022958779062946744 0.5965002785329043 0.4079472664159526 0.4756002758549902 
1 58 2171 0.17174491344568388 0.3426093283925009 0.6565947776232707 0.7677492212827446 0.6386673217023868 0.8860501874770553 0.4417485498122724 0.7361950861144787 0.5195684201757421 0.041451816702336886 0.9760710153999522 
1 59 1096 0.4375872603762716 0.8745124677601195 0.41052840314649586 0.5353540875802147 0.7428002849357681 0.5770380547746751 0.3605818472215063 0.5921996692973718 0.4644702205369484 0.33272616831072044 0.0698080948364137 
1 60 8533 0.7052587344876844 0.8800387851352194 0.6525692742196919 0.702951550342769 0.5587479554322771 0.9421204347370619 0.6267452044533814 0.31331145364112667 0.4279036850105895 0.16665149684638036 0.11602848880283168 
1 61 18200 0.6174813000036807 0.8470257371935939 0.4440749940212133 0.8028481808575662 0.9273468133894592 0.4301301977180084 0.2672332537121235 0.31349649206529484 0.18869723142244255 0.639261526392681 0.1287108290942891 
1 62 1757 0.7617523490235757 0.1690660533744851 0.53568355690545 0.5502273004595917 0.06048194747314817 0.2952758249089018 0.9194761772533087 0.758886190987896 0.3078588981898869 0.9771517087211744 0.07205402999519439 
1 63 21384 0.9698291331797465 0.3546714547844497 0.07003432249158348 0.07107541515982163 0.564307907568752 0.44273118512765386 0.5413452437566425 0.23770017604525384 0.6223711763835711 0.5547065710432686 0.2893404964330659 
1 64 16457 0.4302648652898978 0.7207232291885124 0.4673992812627278 0.6966409538381254 0.3738876084574938 0.47830354043031376 0.28212163469426343 0.9758199418830918 0.4875628793972001 0.0011527938636879398 0.2518098346306462 
1 65 19082 0.5818882185785339 0.47029020588227133 0.18254755301498482 0.8264006660920508 0.7952419536471832 0.3874739739025084 0.32126466691463207 0.27388613749741675 0.340157695958205 0.09098876347239093 0.8545820285172337 
1 66 14295 0.2345805777429868 0.545436819505705 0.7642216770008428 0.7690981468534702 0.8617335483758357 0.5022990595789543 0.2873249846735896 0.16198792563834796 0.5737968548620478 0.9040150560387096 0.9770020365113194 
1 67 4005 0.1660636835879209 0.009576703171974343 0.9070521255950732 0.18807976281421657 0.05490486021901475 0.7773248961497485 0.5664818743937239 0.017148463873168263 0.557547012677294 0.5088275684273834 0.9230796137559067 
1 68 19340 0.10513325892845649 0.49769664276503167 0.9924210667643777 0.7493200597733622 0.9695891835631694 0.9485675288526134 0.3005256060338294 0.3905405026297827 0.16702203559024598 0.3756083745721275 0.651591843783527 
1 69 306 0.47969935411933695 0.97781488213096 0.4071662173259364 0.5686084451713379 0.8527834090506343 0.016299806762282043 0.8631828123811217 0.8458507924017604 0.16470675149731562 0.6976357681499552 0.2758754969066457 
1 70 6289 0.5916331746495282 0.5982411556789173 0.48407133952248615 0.23737094805543757 0.5401038767712708 0.35964374672197374 0.8496825291452916 0.036184488742453835 0.5706834333716523 0.9635393843658041 0.8004748906694376 
1 71 429 0.13177886012559537 0.2719741928877667 0.7422393864051255 0.48928255895516404 0.730290390996539 0.8412711952099982 0.3696805067258264 0.003449161547000257 0.21320301426185229 0.6169536037498473 0.5729825035842382 
1 72 6689 0.6914902236638312 0.3483424859416968 0.2957870971766169 0.8710978963852442 0.7856256112796007 0.9660243087806892 0.4892516239287049 0.08925399789781296 0.1255800312182409 0.07748640553729402 0.6643963229110028 
1 73 6008 0.49574027787798736 0.7073399087433643 0.2923696097584687 0.8846434731392365 0.4766327239135907 0.04684996873059122 0.06729744433002349 0.35272100215468305 0.4276233392845168 0.11124402992275173 0.8489195680622397 
1 74 18244 0.9844304393820377 0.9170173753121713 0.9402377217931751 0.8810024199667769 0.12840455803315687 0.7944730984281855 0.6714538814066981 0.8863652277744284 0.07641804164217314 0.9511392809366892 0.8708818911945618 
1 75 1503 0.41401339955482974 0.3689812819157656 0.9270127081479856 0.6086886049022732 0.8964058727829874 0.9692086524972897 0.3864800725429802 0.919557045311674 0.015584987075286216 0.5417740568560152 0.46576104482367453 
1 76 18226 0.06998919976055284 0.8330303992383614 0.7005169865137016 0.8313419615338855 0.6695644821677814 0.03521605617781465 0.32730032193147884 0.8819496084947199 0.46656292163245616 0.32191923387468946 0.15805871296413976 
1 77 16217 0.09388140396984723 0.36087359653068596 0.3160710338684888 0.6372711755739873 0.9114522703181672 0.7398927212302466 0.9658303895214857 0.28488021428331745 0.7459753062562023 0.7128680300904396 0.05316353688034825 
1 78 18805 0.9810250094335335 0.8634037452212517 0.2728871720087602 0.3537685911031849 0.018287320494804638 0.29892600733432484 0.9284909209842918 0.6813172949794439 0.9283478681626882 0.7146131660398163 0.6357416571779502 
1 79 12809 0.6247620129505694 0.4479568738298594 0.31762090864111203 0.007786422340888333 0.8574977864543315 0.12829601983575967 0.9683060568518708 0.19064922892931435 0.9578751947489602 0.9559493335118189 0.8146930523244654 
1 80 9307 0.4143707580542725 0.9328752837784532 0.4506673749002069 0.22537451522559726 0.5356229642780048 0.6734075820228035 0.3003851789826012 0.5869458666800306 0.4370195117633212 0.02135916659538506 0.06489740483727591 
1 81 12448 0.7691505529036522 0.21021023510624048 0.049635119457258736 0.08435283871740551 0.37245198419540815 0.6720655127368211 0.7384885692637487 0.6599641356256615 0.5994648163176027 0.9266316671566162 0.9557867470541971 
1 82 2536 0.022992792820962338 0.23483595030733362 0.06753000288117006 0.6708176689900864 0.8191975913679277 0.26133000189229927 0.9959853814321872 0.5423374928685497 0.849521859017268 0.19670219398824418 0.7962960796318883 
1 83 20670 0.8528021654341965 0.8350139913265705 0.9148692173074223 0.9684107778815109 0.6461425145388302 0.9591096943240716 0.3261035055125472 0.11336780562307736 0.7140989991549436 0.24068029559311155 0.8377007479108924 
1 84 15809 0.6596972628099442 0.32408009287904915 0.2938410356732504 0.4326492850037412 0.4343384662764238 0.43499606817636893 0.2539153631202703 0.7530850646241103 0.8957039947869322 0.5653892158844745 0.7216015888723595 
1 85 9368 0.6643950109872261 0.9686736059888253 0.6372458833112272 0.5105247240743819 0.404770820472674 0.2043668962416222 0.4037259795495899 0.09665517702182969 0.0497902122131344 0.3934691141487162 0.6802672283709267 
1 86 3257 0.14436143277357893 0.7252552153462711 0.2739102409931785 0.11145309403962889 0.8098011224840044 0.05801787000317127 0.41966483293995926 0.6557247899486898 0.7024624946098211 0.7659478390492314 0.09946238930415097 
1 87 4293 0.42411178578572906 0.048974460682678855 0.2220840744335434 0.9818068103655456 0.3137205413118769 0.43791357885784665 0.5396694945525031 0.8220070676492263 0.9536054403192822 0.21726281887578314 0.16248440493677774 
1 88 6787 0.0712459536841974 0.6133216779260051 0.9408353537951932 0.2717876266900069 0.320607915060382 0.2501833179850478 0.5980162764637188 0.34460650873214793 0.8487989533667465 0.6763069090309096 0.5450017239102053 
1 89 18892 0.20791001166835932 0.25072416280240595 0.42358363845317837 0.39387249704551797 0.4396775913055869 0.9871378422882722 0.3239790274223281 0.8485518735745167 0.8336801694829157 0.31696411622651066 0.39299048514037227 
1 90 742 0.7557060546803465 0.9557721278425043 0.46465688325071053 0.8997617431187643 0.03718863016854057 0.7544171977178382 0.03390380349446964 0.5923877371135354 0.07633419514225981 0.7014941099703447 0.7084375743281432 
1 91 3449 0.5420999656325427 0.6464935598659771 0.15910534961156297 0.21341383165751004 0.37141383894155655 0.8215775547609223 0.16068499321296126 0.9713518603546489 0.04822507140454224 0.9816567411158564 0.24194699631012673 
1 92 15251 0.6418975448002354 0.7709666027174191 0.6471262443371469 0.4954345904324664 0.05780498067189743 0.6494886560415266 0.6752854449395481 0.13432950236258367 0.23554688004738644 0.46361295163579097 0.11713503900051014 
1 93 3083 0.07360439610988823 0.6998427269344791 0.872435590978297 0.060703561461801225 0.4790959718418438 0.44122763035745793 0.9769071235861055 0.9611680403277428 0.5836049482978632 0.7498742547947559 0.8671061975707721 
1 94 3506 0.20056324534904724 0.9515534612565525 0.5762348987690932 0.8722113274784106 0.6568412848779157 0.3730378982781798 0.5302608331658106 0.3166325180905245 0.501041245011997 0.208810209903445 0.43569565713565395 
1 95 17482 0.44601607933914533 0.46726035015793443 0.5464116464658663 0.29965389264740916 0.44642673259073185 0.0005499522717316019 0.002914087932876064 0.5261825416628004 0.10483121843936172 0.6099099770757163 0.4108073882832888 
1 96 14133 0.07728267682685974 0.16146173970963806 0.7716434847117188 0.1408848230898312 0.11283384312740485 0.3758781673970989 0.26847180116898517 0.24060898963309973 0.8793967071483539 0.342664553466865 0.2542308924112613 
1 97 14174 0.3983464279697587 0.06418573653069293 0.7072191034463253 0.7250408824737273 0.791365412851641 0.6788588713272703 0.8212814607516061 0.39762233383168033 0.6480705515229542 0.9033095892344974 0.2919221584765457 
1 98 7435 0.8480864413328406 0.2421000154157238 0.20572595925252324 0.9257918609287742 0.1899389476220762 0.12086183773101966 0.26532517723728677 0.1119056411273508 0.95938183628756 0.9411040534453646 0.812181896943717 
1 99 2706 0.5857522410812257 0.6567824182316087 0.5523461379528316 0.7885669276351089 0.6874916279599714 0.10363320556901834 0.41012683082013546 0.8534704727204548 0.4212596535029616 0.7885646798285315 0.8445913864918744 
1 100 1559 0.7272525679850225 0.3330557570044247 0.5023278415273661 0.8369178258221227 0.43517341123301556 0.5745068603144675 0.049694833185006115 0.43745698868991123 0.49995030888562586 0.15798397285475263 0.3869394123566776 
1 101 2511 0.2633635101331834 0.11436908051395678 0.6996073701847618 0.6673541908491089 0.3506640343422812 0.30424938992365014 0.6054678971476783 0.7962254154913417 0.6683464876943885 0.431880901951581 0.8856343204909131 
1 102 7000 0.38066697810271266 0.06696605396459976 0.4331967392368423 0.12036516118404839 0.48785476630038516 0.3358500286367433 0.14288187454441925 0.040680833288666784 0.9843990469813318 0.6905599346782308 0.6404749472504663 
1 103 14301 0.7349708025206979 0.14875837514196077 0.3920809648703173 0.9660411551130262 0.7868857388255037 0.8460280267267829 0.3663707064031858 0.8301933174189419 0.5723283697728065 0.5437015646085854 0.37321277316458934 
1 104 502 0.5676484353567272 0.15270791580996335 0.8207249853610887 0.8025781263793843 0.2673791287511599 0.608241796337174 0.20350297917589266 0.7903007836592129 0.1321237837790582 0.19697842070876936 0.468948716885198 
1 105 10548 0.7568744230194248 0.3431967058942912 0.36610726792170656 0.8654682275696961 0.7177661142908192 0.6843056048372345 0.03330112864661339 0.5230838929182047 0.8490506688454734 0.5631907750686498 0.08826921406199195 
1 106 19756 0.5999156365072394 0.3065058035392413 0.36693313819101914 0.7722013924917421 0.08455047671564953 0.6462924762821077 0.29528680984225897 0.26421557710103805 0.8106715934848863 0.8224016933725011 0.06583418675141228 
1 107 3001 0.514283160562314 0.49001673192924533 0.3540915504545076 0.8605602208136179 0.15656764337925888 0.6237131746883962 0.812611482857055 0.6982433795629623 0.04465306412220915 0.8131819504851505 0.21852356180502752 
1 108 12474 0.7856796535538049 0.5639872185687265 0.04989835403720533 0.20604003904585655 0.5923103417350887 0.492114621476476 0.8464822152130277 0.01285716489489308 0.4212731719772572 0.07753967308220955 0.2810273165062367 
1 109 12344 0.027759266902797397 0.9824626129510851 0.22699036968243258 0.42868239757417803 0.18744784982416685 0.5884025972068987 0.032319819149117746 0.5129396184478884 0.7831411649435168 0.34239707748345294 0.4122003296380917 
1 110 13089 0.6479225528487296 0.5427254548115209 0.18235002844286574 0.07617196382585945 0.08808609177189197 0.04041685153560859 0.2242669749305516 0.9946497956132244 0.5786974269181132 0.0007798362526502123 0.837867831811346 
1 111 1807 0.7589271099268223 0.3167263609961719 0.7308625599293342 0.6820842166568136 0.7016704414698958 0.9193588391998448 0.6665545023553716 0.5133018741996956 0.5741199983418654 0.0628723111313908 0.855515014635553 
1 112 5576 0.31721032771438584 0.9915651429214974 0.4504110548786395 0.42561518689540945 0.6163245248997182 0.23487286127008933 0.4615165269505762 0.2783692395731897 0.5546250205667895 0.14043858746596094 0.03097443824422097 
1 113 11569 0.2439777928662724 0.01319535804271943 0.1521394087650102 0.7947201849605271 0.9261648736203203 0.959009905447399 0.4002427317778686 0.4526068357535322 0.5977282676146599 0.929377456048978 0.7442620731031655 
1 114 1126 0.09452922685265708 0.5452862291295931 0.6696162608838436 0.24572456384281027 0.3838585118577654 0.07580523740174583 0.7586532682005036 0.5468045131910844 0.11975106749039766 0.755855335713265 0.9484872943907224 
1 115 15644 0.375102951397712 0.6002005309042135 0.5002249580306695 0.9929418672971637 0.8622776341754994 0.514507315093629 0.8548418837269421 0.5910419046156828 0.7883409733658199 0.49525855368354765 0.6240329059093731 
1 116 10908 0.3385357599635206 0.350857912988661 0.948543444204104 0.5449224236062192 0.0656134651446123 0.13919296727088526 0.862385528509713 0.9291002067601173 0.1327917569121857 0.8414710305849991 0.07762118660700212 
1 117 10725 0.07326238927942175 0.13680326856906344 0.7785355482528857 0.9386013402038855 0.5076330789781195 0.5586612825304578 0.41595496601557225 0.9316648783972797 0.7531772267571506 0.5443568308475928 0.6371935896073808 
1 118 5193 0.23522175416721225 0.6749605961302543 0.3999660368142609 0.3962544267659829 0.82659953692761 0.25239848460867176 0.45200138767880815 0.44640793954188374 0.7683958306287259 0.9168248403705441 0.39063222460267455 
1 119 1478 0.37873113952570836 0.8003666896885865 0.9655406453593576 0.08690984565551907 0.40348061900084153 0.43199918081839084 0.08299954373499796 0.3914647550898218 0.6737690223966968 0.5139384952702315 0.7852675461463786 
1 120 14435 0.14518005318874694 0.6930807480121253 0.44088604747033644 0.9258275040286125 0.4828807266438718 0.6484255841649464 0.9890848278918981 0.3678399434212335 0.527342422938761 0.45800692182341407 0.7383088323421261 
1 121 8091 0.5302391431600569 0.4443068040298007 0.13934149302300658 0.19834424159994501 0.8764917660183207 0.1785393272318918 0.29787271699390294 0.4901167472568998 0.625413342145634 0.4982257806450434 0.1641213583014125 
1 122 8849 0.05541123761764355 0.3217713987361991 0.30846658657544535 0.8439529918927475 0.4430738472221307 0.9946616873437983 0.7637052225166666 0.6940019893696253 0.34524458811635383 0.5384248127564784 0.5611947741341424 
1 123 14913 0.9616984733141093 0.6800755733188873 0.19698819896455844 0.6450326762427858 0.12613606871526295 0.8067489585278533 0.756022757515594 0.06557239735585407 0.9125597976698838 0.8885205294661485 0.3563932922166829 
1 124 9816 0.5195548863450133 0.20564773155373728 0.04592959154082821 0.5706557690159179 0.8386240342105797 0.6426713750638394 0.5765590831960741 0.9148496194981857 0.7233336641229254 0.6559307192473035 0.8801406697754652 
1 125 20189 0.9414349342607287 0.7988696173584238 0.18558160035487825 0.3296993096862526 0.9483013300487354 0.5062174788985339 0.6594974757318673 0.9218072431642133 0.0366708047159644 0.5099563598969656 0.4088815033163712 
1 126 800 0.038002483333410275 0.06124476405902479 0.09977730611022195 0.5418050831263651 0.46891522806186026 0.5693569244220248 0.5370982070832246 0.2678006993029687 0.39686664285815754 0.7886501074198987 0.5324943701646689 
1 127 5694 0.1315671562916091 0.6937142431231578 0.1704566376978356 0.15768985872869967 0.7764330722472288 0.13127681595489227 0.6085363208511892 0.7236920433794192 0.10766749451407065 0.8652870828129031 0.3082648969641295 
1 128 18885 0.6044575898392692 0.6262696533337703 0.2313797093637857 0.9792418358126295 0.9345027902882636 0.741924620516788 0.8612549966462271 0.5695177154326839 0.7867429622529561 0.6128325908652466 0.06307606579893188 
1 129 3870 0.9415481385745892 0.5714706376167686 0.5200007596275286 0.35948433721450246 0.8039337508733719 0.6920256725748865 0.01222654918073951 0.9067146907571184 0.4987765975335523 0.2402967040973759 0.6060575041307498 
1 130 14031 0.5970435615511384 0.22614120977606378 0.6092100288990606 0.5120832562011887 0.7059530729298288 0.38482348961729895 0.9033227120242161 0.6464845727557811 0.4755449560535083 0.6146710640919116 0.46457499700494986 
1 131 21588 0.2503743713190022 0.10464966193533443 0.7909353637666692 0.852787247641039 0.2915611248217975 0.38042840681093837 0.7773182874990493 0.4814310256620643 0.7643732033862142 0.9067710254103898 0.42715951073126723 
