action id edge_id distance d1 d2 d3 d4 d5 d6 d7 d8 d9 d10
1 12 10717 0.049535616668540894 0.5320003955609642 0.5363560349781094 0.5870044136184601 0.5449007918873238 0.5368599155810208 0.5338890685451106 0.4962342277978708 0.5085890155546412 0.5061571612760785 0.5196487573746954 
1 13 1233 0.2777806530094903 0.6606763883252043 0.7156753985445523 0.7619707338586806 0.7265809455148016 0.6992836131067292 0.7268852921402824 0.7122160634940211 0.6462970667011307 0.6347906488948479 0.7023651485673428 
1 14 19293 0.6266398854717028 0.6886395068228757 0.667538425661882 0.6006362049522261 0.645099311022483 0.7836565725550377 0.7177526224598869 0.7609537099041923 0.7606126716645591 0.7425452630101803 0.7216995137978637 
1 15 10851 0.7533647941720623 0.9265876617391701 0.8515963193045346 0.8748433040810022 0.8410363494427897 0.8344517562813611 0.8565923308719904 0.8132934532727152 0.8127023463717333 0.8363726058166226 0.9670793243072364 
1 16 18687 0.482679026115428 0.593215167188065 0.6021199498107007 0.621156117731776 0.5808260419502325 0.6678121075505576 0.6050428776879022 0.5819224166351162 0.5382436102628252 0.7045555942036176 0.5605133329461739 
1 17 1483 0.3793926371784707 0.06333971020302227 0.06976735515304106 0.05916866409255314 0.054842157408669594 0.07042378851456424 0.052543007166673296 0.05912601418919404 0.07415121676430413 0.05938633676659026 0.06435595733171555 
1 18 376 0.5751758108738083 0.9481967631660714 0.7807155914346401 0.9417895765370208 0.8035232126355445 0.8605985398004015 0.8019109216406289 0.8728775522881234 0.8746550729590409 0.7779842620570392 0.8661823431482398 
1 19 21160 0.41523211983349606 0.6276682067121258 0.6121826437882255 0.6701464259442382 0.6368482242431243 0.623060467185248 0.620465250501514 0.64694841493564 0.6118937537820183 0.6139234160366954 0.5807080622901424 
1 20 6956 0.6134932004371328 0.27209183085606126 0.25627537315966226 0.2534312540018332 0.24991904814152982 0.2581924272794076 0.2819987339070809 0.28736406993170016 0.24268706876188892 0.29425480932313275 0.2683945121056893 
1 21 20540 0.8723308997442026 0.826390162008792 0.728448249849348 0.7047314535122057 0.8339149487951587 0.8462668049127597 0.7945884548315796 0.7851428049644696 0.7875303650030189 0.8223824849692652 0.7481952335761138 
1 22 7012 0.7441001195660798 0.13626632389162951 0.14170161491933483 0.12700968054294576 0.1344715425176889 0.13230270032036734 0.13919570818257498 0.13925835866892977 0.13391599057499554 0.11727884858942017 0.13088505981981985 
1 23 10541 0.4094977252077133 0.09703047427473331 0.1021720114596547 0.0907871966803273 0.08153703377188884 0.0860105386446048 0.08837437662633739 0.08964350555989321 0.09490204006094224 0.10139042327015765 0.09251563449193215 
1 24 5894 0.7653303242356315 0.5841823593547648 0.5811947658338849 0.6301499162183378 0.5049424715926608 0.5472937179394386 0.594859914394978 0.6227980272106746 0.554134553638968 0.5234271168185665 0.6244513348104903 
1 25 12969 0.4622489343891272 0.3661951177855485 0.37620179349189803 0.3874713316529741 0.4091072183557601 0.3968117137791275 0.382419301666572 0.36549676630773337 0.4267663104128489 0.4049909378489098 0.4235508333388071 
1 26 7691 0.9144244171756325 0.5060352019415978 0.5315993535453252 0.5477490410175182 0.41681483225295496 0.5020908339665566 0.5103813476721205 0.4810064986663672 0.5186682246803225 0.5883627862503372 0.5554437314690529 
1 27 17435 0.3557937616690141 0.5733485176358033 0.6187361761691941 0.5893632151842747 0.5898859622717112 0.6249481946693453 0.569276320062772 0.5787267889137587 0.5778872237586814 0.5423052365492236 0.6057339349891641 
1 28 13877 0.9491396967282946 0.30000229933735667 0.2800235279259026 0.2768682318690422 0.2969282744706483 0.275574798596724 0.2822479949507034 0.2785306028960527 0.2839451387914993 0.26745415200172185 0.28208927695616176 
1 29 17869 0.008961328738971042 0.5805684380954681 0.543653284781552 0.5258563764184527 0.5666243552691582 0.46800158545298925 0.5488576905490427 0.4623285402550258 0.5365745203788151 0.6085867623094303 0.590973572221024 
1 30 21673 0.28884426631369653 0.16355483535473275 0.15663773787524718 0.1808113999635926 0.18166100544297037 0.14802704277772943 0.15485914611581703 0.17230478458167975 0.18345159799268318 0.16737066728508992 0.17095006825839287 
1 31 21085 0.04302451772388127 0.6889748634423268 0.7725564308119549 0.7102572459198652 0.6170540675533321 0.6741533040816087 0.6200620467482831 0.6451982018788357 0.7099803066949751 0.6346150347343121 0.7350063235550949 
1 32 5349 0.9258611998958426 0.8985421224385367 0.949787679655608 0.9200926014966673 0.8986988057729572 0.823383135200035 0.8313077326212825 0.8006441047747249 0.8008968821976162 0.9694832761793362 0.7881005905851378 
1 33 15677 0.5995795399366608 0.3892496614106059 0.4501362516108412 0.42345551283816163 0.38328612518606714 0.45450485244794464 0.49813226753594964 0.42731468386437454 0.48680717108483273 0.42135974767390777 0.42130633453014094 
1 34 18251 0.46052557583221865 0.7163339305833607 0.7620945874923583 0.7390421471470311 0.86902672476996 0.7804154845569746 0.771859916739165 0.7001260992673254 0.8007905847687669 0.7481714846315768 0.7262419767419966 
1 35 673 0.010971032791049384 0.509578153895491 0.49208661791798447 0.48631119415664487 0.48872211257679915 0.5428621359764332 0.5313047762127731 0.6055127754980567 0.46543009697651755 0.49579667630015967 0.5802088196604872 
1 36 14094 0.24997526777931922 0.6945457067474088 0.8099180574473407 0.8085388409172505 0.7618982097307702 0.9028919028115066 0.8081646933193368 0.7923129314306806 0.7801078363936195 0.8744741046758604 0.6815851466609767 
1 37 15228 0.277008965032827 0.6068821585438886 0.5372209252274468 0.6064367108770169 0.5778646918224866 0.6023865416289621 0.5985258330569061 0.5229962498947094 0.5812395578050522 0.5559772595731814 0.5834086161118401 
1 38 273 0.21515220887861408 0.11387721607278797 0.1191465405455752 0.13004605168756386 0.1152742141863571 0.12478299959238628 0.11729532886946493 0.12094960152083552 0.11804487030419038 0.12720844425220315 0.09643635644528684 
1 39 8968 0.3666520720358696 0.19317478752611925 0.20596149204708855 0.21521552272905342 0.18905362309695045 0.2085923497898809 0.21250755825332684 0.19096034678589294 0.20573908547999514 0.1886471590361215 0.17162735843966662 
1 40 341 0.9520186496061995 0.7771431803651594 0.7891971969158639 0.7611545162386406 0.799321000968423 0.8256207959993316 0.8569769282181104 0.9166095020663123 0.741656709250796 0.8093993459332527 0.8439941043486479 
1 41 16898 0.05357857946691558 0.4233896836612416 0.411501966371286 0.48787263934771924 0.4557669078904611 0.46966866010599595 0.4094654709329549 0.3827279848022667 0.5049157657356911 0.4006438011371023 0.40525561111747616 
1 42 8548 0.5695064157629609 0.11497252339133743 0.11172046338493899 0.11587873227119683 0.11940360336935199 0.12118502449905814 0.09755926189527236 0.12456771555266358 0.10473399427790386 0.11444523314995676 0.12289867523349234 
1 43 6623 0.05150466490214034 0.03218615557782879 0.02612214025395139 0.02563111985519892 0.03028332324415412 0.03241936654247727 0.029883176461979695 0.029886455134154687 0.03127167364340715 0.029078106843883438 0.030412134362949057 
1 44 6452 0.4037576579275326 0.48192498457485006 0.4621596554245159 0.4581131213717421 0.419179557562871 0.42309850425974027 0.40621462720608953 0.39374048619566016 0.4242361308119868 0.47622962511608147 0.40042362003633053 
1 45 938 0.7928979392012799 1.0055230621495017 0.8959140747119689 0.9114330349814669 0.8570454570263342 0.8080543004340908 0.7133027424829493 0.9034368284033031 0.8932672393329594 0.8733889630032806 0.851842561582227 
1 46 18188 0.7591271382739709 0.3921415419198911 0.3247770872697398 0.38719466278794656 0.3672672916965415 0.405785852120332 0.3853650038808934 0.3834365708181059 0.3615272958646017 0.3327053610926253 0.3968331101585448 
1 47 707 0.10441580018912555 0.7601402713888807 0.7146343673779709 0.7747970394712944 0.6926906527883502 0.8037360309453805 0.6523860888725111 0.8694643487641671 0.7606779308105469 0.7975608901026591 0.7878860157783352 
1 48 6593 0.060393721968117764 0.4801120297698126 0.5268106455623389 0.5825281806088717 0.5328752394067432 0.5203248961450552 0.5251378962408321 0.5689604472627867 0.5277060103472379 0.5829081847732016 0.4351095447156163 
1 49 14819 0.772941984630213 0.14567068363005725 0.15260779156647897 0.14444135947218198 0.1472211054370245 0.1496076947642102 0.14592486587462972 0.16329387623345923 0.14251766837745175 0.16381038862408445 0.16662981800321985 
1 50 6209 0.6876312318832826 0.9209604334633367 0.8467379697470393 1.082535997175037 0.9524470515337706 0.9914313105615349 1.0268307788721793 0.8095933307014788 0.9838707899374555 0.9735962245039754 0.799797899257908 
1 51 16943 0.8796378204875065 0.9553921098813212 0.864682945620404 0.9595576192276714 0.9408269053200633 0.9196806725762522 1.0599615403332683 0.9151962514956955 0.8340321840830995 0.90846320288287 0.7620572403280835 
1 52 6456 0.6182849216660138 0.38088536038584303 0.4006540958690901 0.3815659901397269 0.3449334051722384 0.38027153402044295 0.4150254437112325 0.3261453020277686 0.360003243526798 0.3604503606877471 0.3413887745005478 
1 53 8891 0.234358964939001 0.7713597062980575 0.8773659102883007 0.8074394112522436 0.7584084966096241 0.7857694758903352 0.8064001365095971 0.73266913031056 0.703228068666997 0.7274811064470361 0.7676210061958553 
1 54 1732 0.10184159031157713 0.385807312578667 0.4357058307240503 0.4197193376755105 0.3916208620501539 0.3577443530700565 0.3659901090719219 0.398219537906907 0.3747139696920869 0.3676732561676932 0.3970491461241454 
1 55 18457 0.4229140083281586 0.3670750789721295 0.32365193960743277 0.38207733862455673 0.4000130754767647 0.39582958862947476 0.3241773965913741 0.35841454069496015 0.3670093968088046 0.38217462330131163 0.403371420513042 
1 56 16977 0.4650910163120646 0.11832796739219614 0.11752282127782387 0.1199491030363501 0.11053619283435108 0.11977914513998093 0.12599568549606835 0.11214436887667893 0.12372108058269772 0.11469574933667596 0.12172704103902521 
1 57 18491 0.9273775356372925 0.7343053067869892 0.759330694136195 0.5834435960152842 0.6054778475950968 0.6620505202464912 0.6654076552707626 0.7813961563855953 0.588086750789918 0.6123180309987275 0.6843455852934778 
1 58 1611 0.5287286624816452 0.9210312631242363 0.8704395950397378 0.8280230551861492 0.9534596078411639 0.8906959629271513 0.8316822307657978 0.8603142110792732 0.9132311019320737 0.9237741434437787 0.8023871425948172 
1 59 1434 0.5053237081180806 0.418312978351379 0.41404613045443533 0.4295319928968293 0.47294137246795376 0.40746726584585263 0.43577265862669484 0.39827007915409257 0.3532974124649426 0.42878191546688366 0.40870128805849687 
1 60 4984 0.1069709615636496 0.050315635947637494 0.052177568610564905 0.04528044235740232 0.05038309869758471 0.046154340016423864 0.04401328781451071 0.0500637698024477 0.05507149034543285 0.04780284436203692 0.04759719876562935 
1 61 340 0.9027612692661072 0.5465684877170447 0.6727094306168991 0.6924900276375723 0.613633189397309 0.6397495384903921 0.7227812987177193 0.6001726505964439 0.6428472249979578 0.6271020719344844 0.6189348592534151 
1 62 10979 0.8825140940688586 0.8922730042775574 1.0114532920518624 0.8944175619244069 0.8154437091332881 1.0572401231582398 0.898032399318514 0.8600298719083217 0.8763574265082741 0.913102865406724 0.9140968303157998 
1 63 7813 0.5492766326528233 0.035087276769349335 0.03561913053934315 0.034760860423371995 0.034949069376894314 0.031863421503248786 0.03242393947472115 0.03393049546691079 0.03365488107389044 0.038525148012410526 0.03703670349232868 
1 64 9631 0.28740412067296195 0.6476225367408488 0.8135374202430715 0.6962559728048137 0.7075248239240368 0.6781810802099669 0.7329300574061104 0.726826674462318 0.7883568468969744 0.8168051863385538 0.7957776138605487 
1 65 11778 0.6921044748144495 0.8398082370372004 0.7856704150625957 0.8248689553254274 0.8074006916509001 0.7693970318032213 0.859325782191215 0.7868725380535825 0.8548538148816289 0.837733319929957 0.7949945159345406 
1 66 7115 0.8339213915607062 0.9299353618920652 0.865179200615306 0.8785081357995338 0.7752131024777752 0.7652025477273465 0.9661402369695953 0.8603930081982256 0.8934261477134323 0.8312282096392526 0.850437453606431 
1 67 10488 0.9748876120387099 0.4071547069905889 0.40300545220286904 0.40725756324187223 0.42527819512996434 0.3901913469237895 0.4346301039467016 0.45299642951622626 0.3707579375761134 0.4171821037958002 0.3853171372258802 
1 68 14133 0.8399053597056687 0.9602136469139876 0.8665814232124599 0.851964158664028 0.8396017571395822 0.8820711212226178 0.9961018472031293 0.8687008424905518 0.852328513669717 0.8804089989382359 0.8777944809796348 
1 69 21426 0.4176678521442747 0.530216159466182 0.4815918987910042 0.589059357922567 0.5351235896513946 0.5858423389620498 0.49421603688022236 0.550309959851894 0.5331829000079238 0.5223406202360575 0.5090474786824729 
1 70 12386 0.5343716563357097 0.5664995262889304 0.5950032599414852 0.5909328925059375 0.5478069125425347 0.583309127264207 0.5293247390645149 0.583273030432157 0.5462529121710445 0.6569985045151892 0.5773448162213881 
1 71 17414 0.07569663053829401 0.06833033478602157 0.06304143652817347 0.06672770255025189 0.07425049204397095 0.07961782240228715 0.07404862466477746 0.07365040957014303 0.07891756960054672 0.07766539725067852 0.07450891714802328 
1 72 765 0.5527105977841857 0.09086672658431615 0.11160392990500526 0.10466721084337488 0.10943080502285761 0.12167085192029636 0.10902666641081478 0.11780817275451366 0.09635221983688608 0.10124149399152388 0.10784658212550328 
1 73 6120 0.8359754022872247 0.6743240848898691 0.6024478394031867 0.6177116531028177 0.6862826766885359 0.7909732950465936 0.6522815591678096 0.6418713036437952 0.6812761024340769 0.6517562788056591 0.7159992125895525 
1 74 8979 0.3852830688978901 0.986851271213107 0.9490405030524374 1.025774328012303 0.7979331107517688 0.9254553314338052 0.9056682591062207 0.8153560575634557 1.0347205913745363 0.8491721701022508 0.9107102649036174 
1 75 20038 0.949208884470281 0.727773213940393 0.568584849365131 0.746145866426397 0.6211112857257806 0.741183151324238 0.7257226800262363 0.6962212762777005 0.8123527006230622 0.6237595686683303 0.716364629026171 
1 76 19213 0.9005587986012782 0.42567682982249005 0.3520379157012325 0.3572149969227736 0.3502404642180348 0.4187188862966737 0.3864526054133645 0.36698940673933145 0.41911231148045774 0.40637485944432916 0.3854136369523206 
1 77 3441 0.04234555924839367 0.7259626288764073 0.7462667699547876 0.8916244253211137 0.771122152429163 0.7241547979296425 0.759758839566524 0.7581622133425217 0.8108233056169487 0.7537479673450025 0.7170834770735726 
1 78 19394 0.8664664607011374 0.9492484320429649 0.9170536852880529 0.9747924210226172 0.9149298591704942 1.0733134281793009 0.9198337770507096 0.9587733611755727 0.9689950698163852 1.0061737329100038 1.0425818755838758 
1 79 916 0.09312485991348429 0.20813445276484255 0.20419754087687958 0.1726439748592215 0.19189032847870874 0.18765487294117134 0.20973398437919374 0.17032765393024077 0.1849185140165798 0.198606504461231 0.1875224578436636 
1 80 3257 0.3890171623905788 0.30215845390861407 0.373780558781101 0.32796562653822336 0.3418740479526007 0.37557398805974734 0.3668407910181645 0.32227409141235835 0.38782037062239144 0.32635105306143036 0.3674920947377866 
1 81 20206 0.3089097917988103 0.5280001294385958 0.5092581281987744 0.5133252328190794 0.5004779846585592 0.5695091322241613 0.5426079063788801 0.5519426148033117 0.4957396384940386 0.5078932179729756 0.5266133724182511 
1 82 7276 0.1494812178506334 0.8305718806687918 0.8808133911955303 0.861288526572067 0.8585440811139144 0.797551087144524 0.910550704364484 0.8759495009770748 0.8422349846271493 0.8749833858121654 0.8091867489071567 
1 83 21017 0.8346036579408203 0.8870290331337822 0.9848361414226362 1.0507841789913446 0.9548558747104676 0.8804165460256518 0.8956052060527513 0.9301495409681542 0.9754938685592228 0.8744334948989938 0.980254743326447 
1 84 10050 0.00951896168668731 0.5032640931274875 0.5101997410089786 0.4889161861123759 0.5403232199318292 0.5927735277665375 0.537987127784219 0.5590140985635796 0.574290004974052 0.5264492035998979 0.5319813740182564 
1 85 16852 0.6192891401070741 0.7818495638957157 0.8096557327074219 0.8326345623891532 0.7891292809998918 0.7407440654208289 0.7656331893972335 0.735249326876151 0.7587946034009552 0.7662541679294762 0.807946503124761 
1 86 1817 0.31866370296104085 0.6666442344841006 0.6426910926072731 0.7279490088417971 0.6047940634758477 0.7705322182715554 0.7310752177861595 0.7636061382368768 0.6079842688085546 0.6359680660772797 0.6949921688312601 
1 87 6220 0.7633086628244284 0.5008512126742548 0.509329649898347 0.49283547408988043 0.5010700101611222 0.4985018460705433 0.47805206736921807 0.47521337504236355 0.41860793295743903 0.4971293093079866 0.4726224132326963 
1 88 4496 0.6205553001143094 0.09188774696536596 0.08565972113671605 0.08478348502933461 0.08104348356045764 0.09760032890181798 0.08714870675837713 0.07618413273218709 0.07610307166590073 0.08212593302810255 0.08174580029396697 
1 89 19200 0.5636648848282343 0.2725106055475351 0.2948033777469326 0.25899732657240504 0.30852984880394196 0.2551441679092805 0.2276908155860442 0.23611713505065512 0.2557540350208377 0.24192939706998004 0.2861299161433949 
1 90 3389 0.6916125098933728 0.6768694243276291 0.6395238710501806 0.6808780116271019 0.64837944423622 0.7060739814843555 0.629724979478981 0.7071495844768653 0.6466395053690254 0.6514512293128201 0.6625707404355808 
1 91 19726 0.32292676761779826 0.021604591076171888 0.020917888650569802 0.021758116672759904 0.02324454270821994 0.022236057529555132 0.020941485681512266 0.023462288060001307 0.023377021526066293 0.021500506637750383 0.020658288695277555 
1 92 7689 0.16636238230069378 0.00025677389827630763 0.0002915134202586062 0.0002524758727419133 0.00026396903206229387 0.00023721368954908133 0.00029638589621326037 0.0002317234593184384 0.00022645480893706925 0.0002776531724626011 0.00025784497624308406 
1 93 6784 0.9451284970762196 0.1904198844910413 0.19616300704966666 0.22467173078104063 0.1992506167710065 0.20363154688888505 0.20937854537864659 0.20481211144748981 0.20990485758110372 0.19010141227212635 0.2067884646438824 
1 94 557 0.8638736836375152 0.22840510787959678 0.23593541347156435 0.22138721253860316 0.23298202608397584 0.23014575411436158 0.21615075563276642 0.24682652000490563 0.2148036469186931 0.22972353895729414 0.21376716708446353 
1 95 13387 0.13295323294104044 0.3592197337726773 0.3496060470110781 0.32537049675582413 0.3345011515829296 0.34154985808806837 0.2964580525710076 0.34338441322002977 0.3405691626394708 0.34918749487546974 0.2719087470581642 
1 96 15350 0.4987127711928502 0.9365821350457887 0.7502131852657409 0.9933218919362719 1.0129818445897902 0.8426639680068223 0.8751684591413336 0.9420133297462947 0.8478858376691027 0.9078804613636597 0.8144372471219183 
1 97 2371 0.1717975550492301 0.5410033109159619 0.6206230414583639 0.5242707736219728 0.5105950322329178 0.5482305038332635 0.5401059521419944 0.5181497379100185 0.5448639511663728 0.5296383221039358 0.5555175554459194 
1 98 20801 0.9456945290064667 0.2641062760590943 0.26414216060326684 0.2988080326966131 0.25366242011720774 0.28158008203043133 0.2735751959815133 0.23871929731830385 0.26765522282402276 0.25458061633901385 0.26793496416020046 
1 99 8974 0.13068885930731322 0.6026796672462116 0.7139891341501238 0.6098266579074156 0.7026064623081287 0.6661283397549861 0.6521682676773717 0.6702900055725606 0.6703970860882789 0.6100866757938567 0.7217335551999788 
1 100 13895 0.25628858300707513 0.0357002033857147 0.035189307799166535 0.03047955332680856 0.030283879092584134 0.02960605623172829 0.0326764370072492 0.03651091264995997 0.03210595526102459 0.02942821158554154 0.034241920667799505 
1 101 2332 0.17966994038682493 0.580211643561138 0.5789549226904647 0.5719093721067912 0.5103162671087005 0.5831154141611178 0.583351440894085 0.5808600299503263 0.4826251723537199 0.5900569127427073 0.5642208892619293 
1 102 10641 0.7062132983007715 1.0778353870787785 1.0176099298710164 0.9900675224472424 1.0198806302129217 0.9147487384153526 1.1250377868465609 0.9148450912429451 0.9665325934101564 0.9604111743838648 0.8580630452691707 
1 103 3076 0.5504703124729673 0.35835399056592443 0.27403822540649536 0.3343973045605008 0.3041112084108125 0.3259719375629488 0.3381262194131586 0.3431054337717563 0.3111334682978531 0.31673567582193357 0.3423920001543434 
1 104 20298 0.7957272937212797 0.14975709532217793 0.1557262243239109 0.15120910770047208 0.14513839279918875 0.1519966702523544 0.15269618664150525 0.1590002595552421 0.1458755077199066 0.1395686609511595 0.16147274385563395 
1 105 14322 0.05615362488337872 0.6540468222147263 0.650065187488399 0.6140627610317297 0.6441180672968488 0.5371257976617311 0.7072454847628099 0.6418523772706429 0.6058984763261048 0.5939336101751514 0.6026991021660443 
1 106 4256 0.3297476251342403 0.7148248406486231 0.7532530695347013 0.55807014936953 0.6416515973959034 0.6060522559267596 0.7509551748371807 0.7948839414116056 0.6853037226191185 0.6621065103872035 0.7114523390534058 
1 107 21364 0.34257923922492683 0.5768814701490923 0.6115916541763108 0.6156584531567335 0.5448477216239694 0.708413650563282 0.7235123810967478 0.6832269929881065 0.6686418827269879 0.6366701645538706 0.7399452736840788 
1 108 8 0.6475898968980011 0.6141827093835236 0.6070916797892802 0.594389557497667 0.695835387527176 0.6199981276221344 0.6120289301598436 0.6442630686533157 0.5094458782243507 0.5310423305040224 0.6220941656050373 
1 109 8934 0.11560526031259855 0.8859494565099861 0.9076845681737516 0.9144534103268238 0.9410328925292366 0.8866104012127003 0.8974587401552965 0.9642035104840301 0.8603360048437936 0.848554313240927 1.0077518737139906 
1 110 20259 0.9964173873485183 0.8886562185837531 0.9273859325991255 0.8767414987289446 0.8619747902780441 0.9006109836609411 0.8660218490864523 0.9054774260459024 0.9773651098632513 0.8715707485014265 0.8817778595650112 
1 111 18399 0.8565473138776587 0.8068688605644502 0.7848026197662079 0.8615570404981164 0.9593730862754918 0.7529786265062365 0.8709531972268792 0.8946131458013932 0.8878862618486593 1.0323259402763691 0.871072006122155 
1 112 3918 0.9794751906902016 0.911491700421859 0.739421892318325 0.8032071131394962 0.8889844490372039 0.9420452498185341 0.9263843893024197 0.9099052465433622 0.7951453213210001 0.9278416152502651 0.9153788155279425 
1 113 20130 0.5011032121985965 0.403148546020938 0.43676055927275903 0.41621401270742636 0.4129659448328044 0.44861729683629253 0.4532244563180057 0.49291197279570376 0.372138428834041 0.4318194913961044 0.39534403581852473 
1 114 15780 0.025279533683378985 0.8289818183073292 1.0382754406369967 1.0397859011692634 0.9718385064885172 0.9419268763828362 0.9641224420537604 1.0896449122850966 0.9184987706901029 1.0266751480597884 1.0669663397783127 
1 115 1515 0.4163163395418207 0.07938039422523202 0.07578142897293647 0.08374994552948622 0.0959042987588252 0.07772536381051943 0.07035150153131901 0.08386788529761019 0.07891495944067346 0.09648732957573103 0.09120714172668853 
1 116 17511 0.7308347519045095 0.6939216686461711 0.6552496809429769 0.6461822341271222 0.6672780736384272 0.670775860019282 0.6075904983924986 0.5374656782650021 0.629163835960039 0.5792530219579207 0.5547225098368386 
1 117 2029 0.05541492232488454 0.2419884798288702 0.2630458018879918 0.27461423555901227 0.28032767093305505 0.21987956179446372 0.2619743566363041 0.252826101140919 0.2648922550584528 0.25825473705911905 0.26879282655752934 
1 118 5777 0.14155636065811872 0.6696485047554961 0.6949304674062428 0.6806980416360787 0.6805524349078451 0.5932914961425297 0.7618139074754329 0.6857746360504797 0.6787602265246335 0.6412715792615235 0.6245324835129796 
1 119 19710 0.8232680907715628 0.2241666623621812 0.1693282124934706 0.1988931305829255 0.18797197365231436 0.17730468585496414 0.1764102184361106 0.205490031644161 0.19278260610822526 0.19072128646983916 0.18028854418355472 
1 120 16321 0.9959842932593242 0.14647904731214015 0.14176690759697932 0.15538408218222166 0.15452720987057142 0.14830243916142308 0.16058778255957207 0.14587858523722855 0.14490426585674493 0.16092531031786245 0.14687022426330543 
1 121 20500 0.2667988650736738 0.4044842803367038 0.4901868606619058 0.4756070054261392 0.44005353705607586 0.43316093314884097 0.4492361733133325 0.4791517366947151 0.488694217494006 0.4225482328362748 0.44998913642033855 
1 122 5452 0.58264551737688 0.14384947022080724 0.11682434988608656 0.10279426710209609 0.14432616141525026 0.1295412674380263 0.13757583501594195 0.12870242685846348 0.12551874269246194 0.1135171526522346 0.1179019203942353 
1 123 15864 0.01820747259420652 0.19344845114873505 0.1886664198141249 0.20494911548774075 0.18050570634050042 0.20204064132951496 0.18960878564583664 0.20809060360707615 0.19468928081901637 0.19363060385180902 0.18635337345977138 
1 124 4667 0.01580025632702242 0.8792148041209487 0.9013571307910627 0.8456673950799839 0.791653590499213 0.816891177043364 0.8337215736874181 0.9512025407922797 0.8017819519286734 0.8907311138895783 0.8311859815275685 
1 125 3949 0.9010972116892494 0.5441241534299569 0.5455859258714933 0.5567904916481652 0.5173844425522123 0.6254969116205492 0.6305018691049765 0.5441826888684247 0.6837615277986315 0.7101576986502088 0.6277760831503311 
1 126 19892 0.005834544456061019 0.7404226354906231 0.731046756712431 0.6276978410514474 0.7260391210146137 0.7017622562178323 0.7753841948274454 0.6939818178616031 0.7650488480078226 0.8139825860438096 0.7712795713292022 
1 127 8446 0.5467449990877679 0.24990780675710914 0.2754052647380142 0.2748628486625425 0.2889093055288322 0.2680833337687205 0.26252372039417016 0.2813701367841715 0.2834851181231451 0.2818783984711311 0.28108119025421374 
1 128 8335 0.32016727009025436 0.3068122889250229 0.32743368774826365 0.3513157067409741 0.36685118570351644 0.3546009140124033 0.29683867541125186 0.3560407762552379 0.34236904707282656 0.34027002688737457 0.38298729964260725 
1 129 17624 0.9819041017154896 0.3093740604726825 0.32600498016179846 0.29729421322502897 0.3068111411377297 0.2796886299602762 0.30005892080744656 0.3245031940582668 0.2968833269751074 0.3017604338243168 0.27927290939245675 
1 130 3840 0.9761295351856039 0.19479811889812476 0.188921783909422 0.17281914306205065 0.180139164984425 0.17716339882825438 0.18727219611501167 0.17861778360589972 0.18939734012352374 0.20754608414909106 0.17716824650333554 
1 131 18636 0.43227051368242086 0.38955926429960447 0.3750179446420238 0.3509362161008571 0.3732738639296703 0.34336973326996745 0.3936617374336214 0.41311268630893105 0.38016779706796394 0.353220634051376 0.3945007134549872 
